Date;14 - Time deposits (CDB/RDB-preset) - Daily return (%) - % p.d.
29/11/2013;0.0318
02/12/2013;0.0311
03/12/2013;0.0326
04/12/2013;0.0351
05/12/2013;0.0351
06/12/2013;0.0344
09/12/2013;0.0356
10/12/2013;0.0359
11/12/2013;0.0367
12/12/2013;0.0362
13/12/2013;0.0332
16/12/2013;0.0360
17/12/2013;0.0343
18/12/2013;0.0362
19/12/2013;0.0368
20/12/2013;0.0373
23/12/2013;0.0383
24/12/2013;0.0314
26/12/2013;0.0357
27/12/2013;0.0343
30/12/2013;0.0326
31/12/2013;0.0344
02/01/2014;0.0357
03/01/2014;0.0357
06/01/2014;0.0320
07/01/2014;0.0344
08/01/2014;0.0362
09/01/2014;0.0323
10/01/2014;0.0359
13/01/2014;0.0355
14/01/2014;0.0391
15/01/2014;0.0360
16/01/2014;0.0382
17/01/2014;0.0373
20/01/2014;0.0350
21/01/2014;0.0354
22/01/2014;0.0381
23/01/2014;0.0377
24/01/2014;0.0343
27/01/2014;0.0341
28/01/2014;0.0370
29/01/2014;0.0357
30/01/2014;0.0349
31/01/2014;0.0386
03/02/2014;0.0365
04/02/2014;0.0388
05/02/2014;0.0371
06/02/2014;0.0373
07/02/2014;0.0387
10/02/2014;0.0328
11/02/2014;0.0359
12/02/2014;0.0381
13/02/2014;0.0393
14/02/2014;0.0346
17/02/2014;0.0368
18/02/2014;0.0363
19/02/2014;0.0376
20/02/2014;0.0373
21/02/2014;0.0363
24/02/2014;0.0363
25/02/2014;0.0364
26/02/2014;0.0346
27/02/2014;0.0362
28/02/2014;0.0374
05/03/2014;0.0354
06/03/2014;0.0372
07/03/2014;0.0319
10/03/2014;0.0396
11/03/2014;0.0388
12/03/2014;0.0394
13/03/2014;0.0368
14/03/2014;0.0363
17/03/2014;0.0385
18/03/2014;0.0371
19/03/2014;0.0387
20/03/2014;0.0390
21/03/2014;0.0368
24/03/2014;0.0370
25/03/2014;0.0379
26/03/2014;0.0370
27/03/2014;0.0350
28/03/2014;0.0351
31/03/2014;0.0405
01/04/2014;0.0415
02/04/2014;0.0379
03/04/2014;0.0404
04/04/2014;0.0390
07/04/2014;0.0354
08/04/2014;0.0395
09/04/2014;0.0386
10/04/2014;0.0381
11/04/2014;0.0339
14/04/2014;0.0407
15/04/2014;0.0401
16/04/2014;0.0383
17/04/2014;0.0383
22/04/2014;0.0359
23/04/2014;0.0376
24/04/2014;0.0364
25/04/2014;0.0360
28/04/2014;0.0387
29/04/2014;0.0369
30/04/2014;0.0370
02/05/2014;0.0389
05/05/2014;0.0379
06/05/2014;0.0389
07/05/2014;0.0333
08/05/2014;0.0390
09/05/2014;0.0384
12/05/2014;0.0381
13/05/2014;0.0369
14/05/2014;0.0376
15/05/2014;0.0365
16/05/2014;0.0351
19/05/2014;0.0375
20/05/2014;0.0373
21/05/2014;0.0325
22/05/2014;0.0384
23/05/2014;0.0353
26/05/2014;0.0372
27/05/2014;0.0382
28/05/2014;0.0395
29/05/2014;0.0407
30/05/2014;0.0385
02/06/2014;0.0372
03/06/2014;0.0382
04/06/2014;0.0363
05/06/2014;0.0371
06/06/2014;0.0333
09/06/2014;0.0379
10/06/2014;0.0398
11/06/2014;0.0399
12/06/2014;0.0381
13/06/2014;0.0369
16/06/2014;0.0382
17/06/2014;0.0311
18/06/2014;0.0327
20/06/2014;0.0360
23/06/2014;0.0372
24/06/2014;0.0409
25/06/2014;0.0376
26/06/2014;0.0396
27/06/2014;0.0386
30/06/2014;0.0380
01/07/2014;0.0383
02/07/2014;0.0392
03/07/2014;0.0381
04/07/2014;0.0368
07/07/2014;0.0345
08/07/2014;0.0365
09/07/2014;0.0362
10/07/2014;0.0380
11/07/2014;0.0363
14/07/2014;0.0372
15/07/2014;0.0408
16/07/2014;0.0352
17/07/2014;0.0373
18/07/2014;0.0353
21/07/2014;0.0355
22/07/2014;0.0307
23/07/2014;0.0340
24/07/2014;0.0392
25/07/2014;0.0338
28/07/2014;0.0340
29/07/2014;0.0377
30/07/2014;0.0368
31/07/2014;0.0380
01/08/2014;0.0375
04/08/2014;0.0366
05/08/2014;0.0380
06/08/2014;0.0373
07/08/2014;0.0384
08/08/2014;0.0370
11/08/2014;0.0383
12/08/2014;0.0388
13/08/2014;0.0390
14/08/2014;0.0376
15/08/2014;0.0409
18/08/2014;0.0348
19/08/2014;0.0328
20/08/2014;0.0389
21/08/2014;0.0387
22/08/2014;0.0388
25/08/2014;0.0375
26/08/2014;0.0360
27/08/2014;0.0375
28/08/2014;0.0389
29/08/2014;0.0370
01/09/2014;0.0375
02/09/2014;0.0382
03/09/2014;0.0392
04/09/2014;0.0395
05/09/2014;0.0314
08/09/2014;0.0360
09/09/2014;0.0403
10/09/2014;0.0399
11/09/2014;0.0381
12/09/2014;0.0347
15/09/2014;0.0378
16/09/2014;0.0361
17/09/2014;0.0387
18/09/2014;0.0354
19/09/2014;0.0320
22/09/2014;0.0373
23/09/2014;0.0416
24/09/2014;0.0402
25/09/2014;0.0380
26/09/2014;0.0371
29/09/2014;0.0376
30/09/2014;0.0393
01/10/2014;0.0377
02/10/2014;0.0379
03/10/2014;0.0376
06/10/2014;0.0421
07/10/2014;0.0405
08/10/2014;0.0380
09/10/2014;0.0393
10/10/2014;0.0356
13/10/2014;0.0373
14/10/2014;0.0414
15/10/2014;0.0381
16/10/2014;0.0402
17/10/2014;0.0339
20/10/2014;0.0350
21/10/2014;0.0393
22/10/2014;0.0385
23/10/2014;0.0377
24/10/2014;0.0329
27/10/2014;0.0397
28/10/2014;0.0382
29/10/2014;0.0339
30/10/2014;0.0348
31/10/2014;0.0379
03/11/2014;0.0370
04/11/2014;0.0384
05/11/2014;0.0407
06/11/2014;0.0455
07/11/2014;0.0378
10/11/2014;0.0393
11/11/2014;0.0401
12/11/2014;0.0376
13/11/2014;0.0393
14/11/2014;0.0368
17/11/2014;0.0397
18/11/2014;0.0384
19/11/2014;0.0410
20/11/2014;0.0380
21/11/2014;0.0400
24/11/2014;0.0409
25/11/2014;0.0404
26/11/2014;0.0414
27/11/2014;0.0392
28/11/2014;0.0399
01/12/2014;0.0358
02/12/2014;0.0402
03/12/2014;0.0420
04/12/2014;0.0327
05/12/2014;0.0394
08/12/2014;0.0394
09/12/2014;0.0419
10/12/2014;0.0409
11/12/2014;0.0412
12/12/2014;0.0357
15/12/2014;0.0401
16/12/2014;0.0408
17/12/2014;0.0423
18/12/2014;0.0404
19/12/2014;0.0411
22/12/2014;0.0415
23/12/2014;0.0426
24/12/2014;0.0395
26/12/2014;0.0405
29/12/2014;0.0440
30/12/2014;0.0410
31/12/2014;0.0403
02/01/2015;0.0383
05/01/2015;0.0466
06/01/2015;0.0423
07/01/2015;0.0395
08/01/2015;0.0470
09/01/2015;0.0418
12/01/2015;0.0389
13/01/2015;0.0413
14/01/2015;0.0401
15/01/2015;0.0459
16/01/2015;0.0399
19/01/2015;0.0403
20/01/2015;0.0452
21/01/2015;0.0406
22/01/2015;0.0427
23/01/2015;0.0406
26/01/2015;0.0399
27/01/2015;0.0454
28/01/2015;0.0432
29/01/2015;0.0383
30/01/2015;0.0425
02/02/2015;0.0447
03/02/2015;0.0440
04/02/2015;0.0429
05/02/2015;0.0432
06/02/2015;0.0408
09/02/2015;0.0339
10/02/2015;0.0437
11/02/2015;0.0442
12/02/2015;0.0443
13/02/2015;0.0429
18/02/2015;0.0403
19/02/2015;0.0442
20/02/2015;0.0397
23/02/2015;0.0355
24/02/2015;0.0426
25/02/2015;0.0408
26/02/2015;0.0400
27/02/2015;0.0413
02/03/2015;0.0383
03/03/2015;0.0429
04/03/2015;0.0445
05/03/2015;0.0449
06/03/2015;0.0467
09/03/2015;0.0445
10/03/2015;0.0439
11/03/2015;0.0431
12/03/2015;0.0451
13/03/2015;0.0409
16/03/2015;0.0422
17/03/2015;0.0492
18/03/2015;0.0487
19/03/2015;0.0462
20/03/2015;0.0419
23/03/2015;0.0448
24/03/2015;0.0455
25/03/2015;0.0399
26/03/2015;0.0473
27/03/2015;0.0458
30/03/2015;0.0440
31/03/2015;0.0492
01/04/2015;0.0430
02/04/2015;0.0409
06/04/2015;0.0433
07/04/2015;0.0459
08/04/2015;0.0405
09/04/2015;0.0475
10/04/2015;0.0459
13/04/2015;0.0443
14/04/2015;0.0431
15/04/2015;0.0476
16/04/2015;0.0435
17/04/2015;0.0415
20/04/2015;0.0437
22/04/2015;0.0454
23/04/2015;0.0513
24/04/2015;0.0457
27/04/2015;0.0481
28/04/2015;0.0430
29/04/2015;0.0453
30/04/2015;0.0494
04/05/2015;0.0447
05/05/2015;0.0517
06/05/2015;0.0456
07/05/2015;0.0466
08/05/2015;0.0444
11/05/2015;0.0421
12/05/2015;0.0459
13/05/2015;0.0475
14/05/2015;0.0458
15/05/2015;0.0430
18/05/2015;0.0495
19/05/2015;0.0453
20/05/2015;0.0493
21/05/2015;0.0474
22/05/2015;0.0454
25/05/2015;0.0471
26/05/2015;0.0484
27/05/2015;0.0417
28/05/2015;0.0499
29/05/2015;0.0463
01/06/2015;0.0499
02/06/2015;0.0481
03/06/2015;0.0437
05/06/2015;0.0480
08/06/2015;0.0449
09/06/2015;0.0452
10/06/2015;0.0455
11/06/2015;0.0475
12/06/2015;0.0431
15/06/2015;0.0481
16/06/2015;0.0486
17/06/2015;0.0478
18/06/2015;0.0452
19/06/2015;0.0468
22/06/2015;0.0480
23/06/2015;0.0489
24/06/2015;0.0495
25/06/2015;0.0478
26/06/2015;0.0464
29/06/2015;0.0460
30/06/2015;0.0491
01/07/2015;0.0430
02/07/2015;0.0497
03/07/2015;0.0463
06/07/2015;0.0474
07/07/2015;0.0507
08/07/2015;0.0487
09/07/2015;0.0478
10/07/2015;0.0458
13/07/2015;0.0511
14/07/2015;0.0469
15/07/2015;0.0474
16/07/2015;0.0471
17/07/2015;0.0487
20/07/2015;0.0483
21/07/2015;0.0496
22/07/2015;0.0457
23/07/2015;0.0502
24/07/2015;0.0476
27/07/2015;0.0488
28/07/2015;0.0532
29/07/2015;0.0464
30/07/2015;0.0506
31/07/2015;0.0481
03/08/2015;0.0470
04/08/2015;0.0525
05/08/2015;0.0512
06/08/2015;0.0503
07/08/2015;0.0462
10/08/2015;0.0510
11/08/2015;0.0518
12/08/2015;0.0487
13/08/2015;0.0426
14/08/2015;0.0458
17/08/2015;0.0493
18/08/2015;0.0462
19/08/2015;0.0481
20/08/2015;0.0492
21/08/2015;0.0479
24/08/2015;0.0474
25/08/2015;0.0456
26/08/2015;0.0494
27/08/2015;0.0499
28/08/2015;0.0481
31/08/2015;0.0518
01/09/2015;0.0525
02/09/2015;0.0506
03/09/2015;0.0597
04/09/2015;0.0447
08/09/2015;0.0495
09/09/2015;0.0509
10/09/2015;0.0514
11/09/2015;0.0524
14/09/2015;0.0527
15/09/2015;0.0488
16/09/2015;0.0522
17/09/2015;0.0534
18/09/2015;0.0470
21/09/2015;0.0502
22/09/2015;0.0559
23/09/2015;0.0566
24/09/2015;0.0583
25/09/2015;0.0514
28/09/2015;0.0543
29/09/2015;0.0573
30/09/2015;0.0542
01/10/2015;0.0496
02/10/2015;0.0456
05/10/2015;0.0439
06/10/2015;0.0529
07/10/2015;0.0498
08/10/2015;0.0472
09/10/2015;0.0495
13/10/2015;0.0494
14/10/2015;0.0496
15/10/2015;0.0505
16/10/2015;0.0517
19/10/2015;0.0503
20/10/2015;0.0515
21/10/2015;0.0494
22/10/2015;0.0508
23/10/2015;0.0479
26/10/2015;0.0481
27/10/2015;0.0506
28/10/2015;0.0540
29/10/2015;0.0499
30/10/2015;0.0454
03/11/2015;0.0522
04/11/2015;0.0512
05/11/2015;0.0513
06/11/2015;0.0497
09/11/2015;0.0497
10/11/2015;0.0541
11/11/2015;0.0455
12/11/2015;0.0535
13/11/2015;0.0576
16/11/2015;0.0504
17/11/2015;0.0538
18/11/2015;0.0478
19/11/2015;0.0515
20/11/2015;0.0465
23/11/2015;0.0513
24/11/2015;0.0462
25/11/2015;0.0481
26/11/2015;0.0490
27/11/2015;0.0450
30/11/2015;0.0495
01/12/2015;0.0497
02/12/2015;0.0485
03/12/2015;0.0523
04/12/2015;0.0508
07/12/2015;0.0572
08/12/2015;0.0454
09/12/2015;0.0499
10/12/2015;0.0487
11/12/2015;0.0506
14/12/2015;0.0480
15/12/2015;0.0499
16/12/2015;0.0426
17/12/2015;0.0504
18/12/2015;0.0446
21/12/2015;0.0506
22/12/2015;0.0504
23/12/2015;0.0501
24/12/2015;0.0454
28/12/2015;0.0485
29/12/2015;0.0495
30/12/2015;0.0528
31/12/2015;0.0445
04/01/2016;0.0497
05/01/2016;0.0519
06/01/2016;0.0493
07/01/2016;0.0512
08/01/2016;0.0502
11/01/2016;0.0546
12/01/2016;0.0539
13/01/2016;0.0591
14/01/2016;0.0520
15/01/2016;0.0000
18/01/2016;0.0494
19/01/2016;0.0532
20/01/2016;0.0525
21/01/2016;0.0552
22/01/2016;0.0525
25/01/2016;0.0459
26/01/2016;0.0526
27/01/2016;0.0506
28/01/2016;0.0510
29/01/2016;0.0512
01/02/2016;0.0503
02/02/2016;0.0500
03/02/2016;0.0480
04/02/2016;0.0513
05/02/2016;0.0543
10/02/2016;0.0446
11/02/2016;0.0507
12/02/2016;0.0461
15/02/2016;0.0473
16/02/2016;0.0497
17/02/2016;0.0514
18/02/2016;0.0511
19/02/2016;0.0494
22/02/2016;0.0508
23/02/2016;0.0532
24/02/2016;0.0434
25/02/2016;0.0491
26/02/2016;0.0491
29/02/2016;0.0483
01/03/2016;0.0467
02/03/2016;0.0478
03/03/2016;0.0492
04/03/2016;0.0456
07/03/2016;0.0469
08/03/2016;0.0483
09/03/2016;0.0465
10/03/2016;0.0450
11/03/2016;0.0450
14/03/2016;0.0472
15/03/2016;0.0456
16/03/2016;0.0486
17/03/2016;0.0473
18/03/2016;0.0419
21/03/2016;0.0471
22/03/2016;0.0477
23/03/2016;0.0473
24/03/2016;0.0487
28/03/2016;0.0480
29/03/2016;0.0483
30/03/2016;0.0486
31/03/2016;0.0481
01/04/2016;0.0465
04/04/2016;0.0470
05/04/2016;0.0505
06/04/2016;0.0456
07/04/2016;0.0474
08/04/2016;0.0433
11/04/2016;0.0459
12/04/2016;0.0461
13/04/2016;0.0467
14/04/2016;0.0477
15/04/2016;0.0462
18/04/2016;0.0444
19/04/2016;0.0479
20/04/2016;0.0475
22/04/2016;0.0483
25/04/2016;0.0482
26/04/2016;0.0500
27/04/2016;0.0447
28/04/2016;0.0449
29/04/2016;0.0453
02/05/2016;0.0438
03/05/2016;0.0491
04/05/2016;0.0455
05/05/2016;0.0463
06/05/2016;0.0439
09/05/2016;0.0441
10/05/2016;0.0478
11/05/2016;0.0416
12/05/2016;0.0481
13/05/2016;0.0475
16/05/2016;0.0463
17/05/2016;0.0460
18/05/2016;0.0455
19/05/2016;0.0499
20/05/2016;0.0467
23/05/2016;0.0483
24/05/2016;0.0441
25/05/2016;0.0478
27/05/2016;0.0494
30/05/2016;0.0461
31/05/2016;0.0519
01/06/2016;0.0424
02/06/2016;0.0452
03/06/2016;0.0447
06/06/2016;0.0462
07/06/2016;0.0442
08/06/2016;0.0472
09/06/2016;0.0429
10/06/2016;0.0492
13/06/2016;0.0472
14/06/2016;0.0468
15/06/2016;0.0492
16/06/2016;0.0482
17/06/2016;0.0469
20/06/2016;0.0419
21/06/2016;0.0448
22/06/2016;0.0458
23/06/2016;0.0469
24/06/2016;0.0457
27/06/2016;0.0455
28/06/2016;0.0450
29/06/2016;0.0452
30/06/2016;0.0471
01/07/2016;0.0441
04/07/2016;0.0456
05/07/2016;0.0466
06/07/2016;0.0469
07/07/2016;0.0475
08/07/2016;0.0509
11/07/2016;0.0460
12/07/2016;0.0433
13/07/2016;0.0466
14/07/2016;0.0445
15/07/2016;0.0460
18/07/2016;0.0476
19/07/2016;0.0427
20/07/2016;0.0460
21/07/2016;0.0471
22/07/2016;0.0504
25/07/2016;0.0438
26/07/2016;0.0481
27/07/2016;0.0454
28/07/2016;0.0439
29/07/2016;0.0450
01/08/2016;0.0465
02/08/2016;0.0468
03/08/2016;0.0440
04/08/2016;0.0456
05/08/2016;0.0487
08/08/2016;0.0482
09/08/2016;0.0503
10/08/2016;0.0464
11/08/2016;0.0477
12/08/2016;0.0486
15/08/2016;0.0477
16/08/2016;0.0476
17/08/2016;0.0446
18/08/2016;0.0455
19/08/2016;0.0483
22/08/2016;0.0473
23/08/2016;0.0461
24/08/2016;0.0477
25/08/2016;0.0469
26/08/2016;0.0447
29/08/2016;0.0479
30/08/2016;0.0488
31/08/2016;0.0452
01/09/2016;0.0458
02/09/2016;0.0482
05/09/2016;0.0451
06/09/2016;0.0457
08/09/2016;0.0434
09/09/2016;0.0468
12/09/2016;0.0456
13/09/2016;0.0454
14/09/2016;0.0475
15/09/2016;0.0444
16/09/2016;0.0482
